1;1.12;categorica variada;Var0041;q1_p3_r6;q1_p3_r7;Ja frequentou a escola?;Relacionado na coluna C
1;1.13;Textual-numerica;Var0042;q1_p3_r8;;At_ que ano?;Relacionado na coluna C
1;1.14;categorica exclusiva;Var0043;q1_p3_r9;q1_p3_r10;Atualmente estuda?;Relacionado na coluna C
1;1.15;Textual;Var0044;q1_p4_r1;;Nome;Relacionado na coluna C
1;1.16;categorica exclusiva;Var0045;q1_p4_r2;q1_p4_r3;Sexo;Relacionado na coluna C
1;1.17;Numerica;Var0046;q1_p4_r4;;Idade;Relacionado na coluna C
1;1.18;categorica exclusiva;Var0047;q1_p4_r5;;Parentesco;Relacionado na coluna C
1;1.19;categorica variada;Var0048;q1_p4_r6;q1_p4_r7;Ja frequentou a escola?;Relacionado na coluna C
1;1.20;Textual-numerica;Var0049;q1_p4_r8;;At_ que ano?;Relacionado na coluna C
1;1.21;categorica exclusiva;Var0050;q1_p4_r9;q1_p4_r10;Atualmente estuda?;Relacionado na coluna C
1;1.22;Textual;Var0051;q1_p5_r1;;Nome;Relacionado na coluna C
1;1.23;categorica exclusiva;Var0052;q1_p5_r2;q1_p5_r3;Sexo;Relacionado na coluna C
1;1.24;Numerica;Var0053;q1_p5_r4;;Idade;Relacionado na coluna C
1;1.25;categorica exclusiva;Var0054;q1_p5_r5;;Parentesco;Relacionado na coluna C
1;1.26;categorica variada;Var0055;q1_p5_r6;q1_p5_r7;Ja frequentou a escola?;Relacionado na coluna C
1;1.27;Textual-numerica;Var0056;q1_p5_r8;;At_ que ano?;Relacionado na coluna C
1;1.28;categorica exclusiva;Var0057;q1_p5_r9;q1_p5_r10;Atualmente estuda?;Relacionado na coluna C
1;1.29;Textual;Var0058;q1_p6_r1;;Nome;Relacionado na coluna C
1;1.30;categorica exclusiva;Var0059;q1_p6_r2;q1_p6_r3;Sexo;Relacionado na coluna C
1;1.31;Numerica;Var0060;q1_p6_r4;;Idade;Relacionado na coluna C
1;1.32;categorica exclusiva;Var0061;q1_p6_r5;;Parentesco;Relacionado na coluna C
1;1.33;categorica variada;Var0062;q1_p6_r6;q1_p6_r7;Ja frequentou a escola?;Relacionado na coluna C
1;1.34;Textual-numerica;Var0063;q1_p6_r8;;At_ que ano?;Relacionado na coluna C
1;1.35;categorica exclusiva;Var0064;q1_p6_r9;q1_p6_r10;Atualmente estuda?;Relacionado na coluna C
1;1.36;Textual;Var0065;q1_p7_r1;;Nome;Relacionado na coluna C
1;1.37;categorica exclusiva;Var0066;q1_p7_r2;q1_p7_r3;Sexo;Relacionado na coluna C
1;1.38;Numerica;Var0067;q1_p7_r4;;Idade;Relacionado na coluna C
1;1.39;categorica exclusiva;Var0068;q1_p7_r5;;Parentesco;Relacionado na coluna C
1;1.40;categorica variada;Var0069;q1_p7_r6;q1_p7_r7;Ja frequentou a escola?;Relacionado na coluna C
1;1.41;Textual-numerica;Var0070;q1_p7_r8;;At_ que ano?;Relacionado na coluna C
1;1.42;categorica exclusiva;Var0071;q1_p7_r9;q1_p7_r10;Atualmente estuda?;Relacionado na coluna C
1;1.43;Textual;Var0072;q1_p8_r1;;Nome;Relacionado na coluna C
1;1.44;categorica exclusiva;Var0073;q1_p8_r2;q1_p8_r3;Sexo;Relacionado na coluna C
1;1.45;Numerica;Var0074;q1_p8_r4;;Idade;Relacionado na coluna C
1;1.46;categorica exclusiva;Var0075;q1_p8_r5;;Parentesco;Relacionado na coluna C
1;1.47;categorica variada;Var0076;q1_p8_r6;q1_p8_r7;Ja frequentou a escola?;Relacionado na coluna C
1;1.48;Textual-numerica;Var0077;q1_p8_r8;;At_ que ano?;Relacionado na coluna C
1;1.49;categorica exclusiva;Var0078;q1_p8_r9;q1_p8_r10;Atualmente estuda?;Relacionado na coluna C
1;1.50;Textual;Var0079;q1_p9_r1;;Nome;Relacionado na coluna C
1;1.51;categorica exclusiva;Var0080;q1_p9_r2;q1_p9_r3;Sexo;Relacionado na coluna C
1;1.52;Numerica;Var0081;q1_p9_r4;;Idade;Relacionado na coluna C
1;1.53;categorica exclusiva;Var0082;q1_p9_r5;;Parentesco;Relacionado na coluna C
1;1.54;categorica variada;Var0083;q1_p9_r6;q1_p9_r7;Ja frequentou a escola?;Relacionado na coluna C
1;1.55;Textual-numerica;Var0084;q1_p9_r8;;At_ que ano?;Relacionado na coluna C
1;1.56;categorica exclusiva;Var0085;q1_p9_r9;q1_p9_r10;Atualmente estuda?;Relacionado na coluna C
1;1.57;Textual;Var0086;q1_p10_r1;;Nome;Relacionado na coluna C
1;1.58;categorica exclusiva;Var0087;q1_p10_r2;q1_p10_r3;Sexo;Relacionado na coluna C
1;1.59;Numerica;Var0088;q1_p10_r4;;Idade;Relacionado na coluna C
1;1.60;categorica exclusiva;Var0089;q1_p10_r5;;Parentesco;Relacionado na coluna C
1;1.61;categorica variada;Var0090;q1_p10_r6;q1_p10_r7;Ja frequentou a escola?;Relacionado na coluna C
1;1.62;Textual-numerica;Var0091;q1_p10_r8;;At_ que ano?;Relacionado na coluna C
1;1.63;categorica exclusiva;Var0092;q1_p10_r9;q1_p10_r10;Atualmente estuda?;Relacionado na coluna C
1;1.64;Textual;Var0093;q1_p11_r1;;Nome;Relacionado na coluna C
1;1.65;categorica exclusiva;Var0094;q1_p11_r2;q1_p11_r3;Sexo;Relacionado na coluna C
1;1.66;Numerica;Var0095;q1_p11_r4;;Idade;Relacionado na coluna C
1;1.67;categorica exclusiva;Var0096;q1_p11_r5;;Parentesco;Relacionado na coluna C
1;1.68;categorica variada;Var0097;q1_p11_r6;q1_p11_r7;Ja frequentou a escola?;Relacionado na coluna C
1;1.69;Textual-numerica;Var0098;q1_p11_r8;;At_ que ano?;Relacionado na coluna C
1;1.70;categorica exclusiva;Var0099;q1_p11_r9;q1_p11_r10;Atualmente estuda?;Relacionado na coluna C
1;2;categorica variada;Var0100;;;Quem _ responsavel pela unidade familiar? ;Relacionado na coluna C
1;2.1;Textual;Var0101;q1_p12_r1;;Nome;Relacionado na coluna C
1;2.2;categorica exclusiva;Var0102;q1_p12_r2;q1_p12_r3;Sexo;Relacionado na coluna C
1;2.3;Textual;Var0103;q1_p13_r1;;Nome;Relacionado na coluna C
1;2.4;categorica exclusiva;Var0104;q1_p13_r2;q1_p13_r3;Sexo;Relacionado na coluna C
1;2.5;Textual;Var0105;q1_p14_r1;;Nome;Relacionado na coluna C
1;2.6;categorica exclusiva;Var0106;q1_p14_r2;q1_p14_r3;Sexo;Relacionado na coluna C
1;2.7;Textual;Var0107;q1_p15_r1;;Nome;Relacionado na coluna C
1;2.8;categorica exclusiva;Var0108;q1_p15_r2;q1_p15_r3;Sexo;Relacionado na coluna C
1;3;categorica exclusiva;Var0109;q2_p1;;Algum dos seus filhos / irmï¿½os nï¿½o vive mais na comunidade?;Relacionado na coluna C
1;;Textual-numerica;Var0110;q2_p2_r1;;Se sim Quantos?;
1;3.1;categorica exclusiva;Var0111;q2_p3;;Se sim, por que? ( ) para trabalhar (  ) para buscar oportunidade (  ) para ter acesso a serviï¾os bï¾šsico  (  ) casou-se com algu_m (  ) aposentou  (   ) outros.;Relacionado na coluna C
1;;textual;Var0112;q2_p3_r7;;Outros: quais?;
1;4;categorica exclusiva;Var0113;q3_p1;;Vocï¾ _ proprietario do terreno onde mora? ;Relacionado na coluna C
1;4.1;categorica exclusiva;Var0114;q3_p2;;Se sim, qual foi a forma de aquisiï¿½ï¿½o?;Relacionado na coluna C
1;4.2;categorica exclusiva;Var0115;q3_p3;;Se nï¿½o, qual _ o seu venculo com o proprietario do terreno?;Relacionado na coluna C
1;5;categorica exclusiva;Var0116;q4_p1;;Qual _ a forma de abastecimento de energia el_trica na sua casa? ;Relacionado na coluna C
1;;Textual;Var0117;q4_p1_r6;;Outros: quais?;
1;6;categorica exclusiva;Var0118;q5_p1;;Como _ feito o abastecimento de agua da sua casa?;Relacionado na coluna C
1;;Textual;Var0119;q5_p1_r6;;Outros: quais?;
1;7;categorica exclusiva;Var0120;q6_p1;;Como _ tratada a agua para beber na sua casa?;Relacionado na coluna C
1;;Textual;Var0121;q6_p1_r5;;Outros: quais?;
1;8;categorica exclusiva;Var0122;q7_p1;;O que _ feito com o lixo da casa?;Relacionado na coluna C
1;;Textual;Var0123;q7_p1_r6;;Outros: quais?;
1;9;Nao ha;Var0124;;;Vocï¿½ tem acesso _ informaï¿½ï¿½o por quais meios?;Relacionado na coluna C
1;9.1;categorica variada;Var0125;q8_p1_r1;;a.      (   ) Televisï¿½o;Relacionado na coluna C
1;9.2;categorica variada;Var0126;q8_p1_r2;;b.      (   ) Radio;Relacionado na coluna C
1;9.3;categorica variada;Var0127;q8_p1_r3;;c.       (   ) Radio Comunitaria;Relacionado na coluna C
1;9.4;categorica variada;Var0128;q8_p1_r4;;d.      (   ) Radio amador;Relacionado na coluna C
1;9.5;categorica variada;Var0129;q8_p1_r5;;e.      (   ) Internet;Relacionado na coluna C
1;9.6;categorica variada;Var0130;q8_p1_r6;;f.        (   ) Telefone celular;Relacionado na coluna C
1;9.7;categorica variada;Var0131;q8_p1_r7;;g.      (   ) Telefone Fixo;Relacionado na coluna C
1;9.8;categorica variada;Var0132;q8_p1_r8;;h.      (   ) Telefone pï¿½blico (orelhï¿½o);Relacionado na coluna C
1;9.9;categorica variada;Var0133;q8_p1_r9;;i.        (   ) Telefone rural;Relacionado na coluna C
1;9.10;categorica variada;Var0134;q8_p1_r10;;j.        (   ) Sindicato;Relacionado na coluna C
1;9.11;categorica variada;Var0135;q8_p1_r11;;k.       (   ) Associaï¿½ï¿½o;Relacionado na coluna C
1;9.12;categorica variada;Var0136;q8_p1_r12;;l.        (   ) Sistema de Som (carro, moto, bicicleta);Relacionado na coluna C
1;9.13;categorica variada;Var0137;q8_p1_r13;;m.    (   ) Sistema pï¿½blico de Som;Relacionado na coluna C
1;9.14;categorica variada;Var0138;q8_p1_r14;;n.      (   ) Material impresso (jornal, revista, jornal comunitario);Relacionado na coluna C
1;10;Nao ha;Var0139;;;Quais programas sociais (benefecios do governo) atendem a sua famelia?;Relacionado na coluna C
1;10.1;categorica variada;Var0140;q9_p1_r1;;a.      (   ) Bolsa Famelia;Relacionado na coluna C
1;10.2;categorica variada;Var0141;q9_p2_r1;;b.      (   ) Luz para Todos;Relacionado na coluna C
1;10.3;categorica variada;Var0142;q9_p3_r1;;c.       (   ) Bolsa Verde;Relacionado na coluna C
1;10.4;categorica variada;Var0143;q9_p4_r1;;d.      (   ) Seguro defeso;Relacionado na coluna C
1;10.5;categorica variada;Var0144;q9_p5_r1;;e.      (   ) Seguro desemprego;Relacionado na coluna C
1;10.6;categorica variada;Var0145;q9_p6_r1;;f.        (   ) Aposentadoria;Relacionado na coluna C
1;10.7;categorica variada;Var0146;q9_p7_r1;;g.      (   ) Auxelio-doenï¾a;Relacionado na coluna C
1;10.8;categorica variada;Var0147;q9_p8_r1;;h.      (   ) Seguro maternidade;Relacionado na coluna C
1;10.9;categorica variada;Var0148;q9_p9_r1;;i.        (   ) Minha casa, minha vida;Relacionado na coluna C
1;10.10;categorica variada;Var0149;q9_p10_r1;;j.        (   ) Outros. ;Relacionado na coluna C
1;10.10.1;Textual;Var0150;q9_p10_r2;;Outros: Quais? __________________________________;
1;10.11;Numerica;Var0151;q9_p1_r2;;a.      VALOR DA PARCELA Bolsa Famelia;Relacionado na coluna C
1;10.12;Numerica;Var0152;q9_p2_r2;;b.      VALOR DA PARCELA Luz para Todos;Relacionado na coluna C
1;10.13;Numerica;Var0153;q9_p3_r2;;c.       VALOR DA PARCELA Bolsa Verde;Relacionado na coluna C
1;10.14;Numerica;Var0154;q9_p4_r2;;d.      VALOR DA PARCELA Seguro defeso;Relacionado na coluna C
1;10.15;Numerica;Var0155;q9_p5_r2;;e.      VALOR DA PARCELA Seguro desemprego;Relacionado na coluna C
1;10.16;Numerica;Var0156;q9_p6_r2;;f.        VALOR DA PARCELA Aposentadoria;Relacionado na coluna C
1;10.17;Numerica;Var0157;q9_p7_r2;;g.      VALOR DA PARCELA Auxelio-doenï¾a;Relacionado na coluna C
1;10.18;Numerica;Var0158;q9_p8_r2;;h.      VALOR DA PARCELA Seguro maternidade;Relacionado na coluna C
1;10.19;Numerica;Var0159;q9_p9_r2;;i.        VALOR DA PARCELA Minha casa, minha vida;Relacionado na coluna C
1;10.20;Numerica;Var0160;q9_p10_r2;;j.        VALOR DA PARCELA Outros.;Relacionado na coluna C
1;11;categorica exclusiva;Var0161;q10_p1;; Vocï¿½ faz parte de algum grupo ou organizaï¿½ï¿½o (associaï¿½ï¿½o, sindicato, cooperativa colï¿½nia)?;Relacionado na coluna C
1;11.1;Nao ha;Var0162;;;Se sim, Qual (is) organizaï¿½ï¿½o (_es)? ;Relacionado na coluna C
1;11.1.1;categorica variada;Var0163;q10_p2_r1;;a.      (   ) Associaï¿½ï¿½o comunitaria;Relacionado na coluna C
1;11.1.2;categorica variada;Var0164;q10_p2_r2;;b.      (   ) Associaï¿½ï¿½o de pescadores;Relacionado na coluna C
1;11.1.3;categorica variada;Var0165;q10_p2_r3;;c.       (   ) Associaï¿½ï¿½o de mulheres;Relacionado na coluna C
1;11.1.4;categorica variada;Var0166;q10_p2_r4;;d.      (   ) Colï¾Žnia de pescadores;Relacionado na coluna C
1;11.1.5;categorica variada;Var0167;q10_p2_r5;;e.      (   ) Sindicato de pescadores;Relacionado na coluna C
1;11.1.6;categorica variada;Var0168;q10_p2_r6;;f.        (   ) Sindicato dos Trabalhadores Rurais;Relacionado na coluna C
1;11.1.7;categorica variada;Var0169;q10_p2_r7;;g.      (   ) Cooperativas de pesca;Relacionado na coluna C
1;11.1.8;categorica variada;Var0170;q10_p2_r8;;h.      (   ) Outras.;Relacionado na coluna C
1;11.1.8.1;Textual;Var0171;q10_p2_r9;;Outros:  Quais?;
1;11.2;categorica exclusiva;Var0172;q10_p3;;Outra pessoa da sua famelia tamb_m faz parte de algum grupo ou organizaï¿½ï¿½o (associaï¿½ï¿½o, sindicato, cooperativa, colï¿½nia)?;Relacionado na coluna C
1;11.3;Nao ha;Var0173;;;Se sim, quem?;Relacionado na coluna C
1;11.3.1;categorica variada;Var0174;q10_p4_r1;;a.      (   ) Mï¿½e;Relacionado na coluna C
1;11.3.2;categorica variada;Var0175;q10_p4_r2;;b.      (   ) Pai;Relacionado na coluna C
1;11.3.3;categorica variada;Var0176;q10_p4_r3;;c.             (   ) Irmao / irma. ;Relacionado na coluna C
1;;Numerica;Var0177;q10_p4_r4;;c. quantos? Quantos? ______;
1;11.3.4;categorica variada;Var0178;q10_p4_r5;;d.      (   ) Marido / esposa;Relacionado na coluna C
1;11.3.5;textual;Var0179;q10_p4_r6;;e.      (   ) Filha / filho.;Relacionado na coluna C
1;;Numerica;Var0180;q10_p4_r7;;e. quantos? Quantos? ______;
1;12;categorica exclusiva;Var0181;q11_p1;;Vocï¿½ participa da gestï¿½o da Resex? ;Relacionado na coluna C
1;12.1;Nao ha;Var0182;;;Se sim, como? ;Relacionado na coluna C
1;12.1.1;categorica variada;Var0183;q11_p2_r1;;a.      (   ) Participa do Conselho Deliberativo;Relacionado na coluna C
1;12.1.2;categorica variada;Var0184;q11_p2_r2;;b.      (   ) Participa da Associaï¿½ï¿½o de Moradores;Relacionado na coluna C
1;12.1.3;categorica variada;Var0185;q11_p2_r3;;c.       (   ) Participa de reuni_es comunitarias;Relacionado na coluna C
1;12.1.4;categorica variada;Var0186;q11_p2_r4;;d.      (   ) Recebe informaï¾_es dos representantes da comunidade no Conselho;Relacionado na coluna C
1;12.1.5;categorica variada;Var0187;q11_p2_r5;;e.      (   ) Outros;Relacionado na coluna C
1;13;Nao ha;Var0188;;;Vocï¿½ ja participou de algum curso de formaï¿½ï¿½o ou capacitaï¿½ï¿½o na sua comunidade? ;Relacionado na coluna C
1;13.1;categorica exclusiva;Var0189;q12_p1;;(   ) Sim    (   ) Nï¿½o   (   ) Nï¿½o lembra;Relacionado na coluna C
1;13.1.1;Textual;Var0190;q12_p2_r1;;Se sim, qual foi o tema do curso?;Relacionado na coluna C
1;14;Nao ha;Var0191;;;Vocï¿½ ja fez algum curso ou capacitaï¿½ï¿½o fora da comunidade?;Relacionado na coluna C
1;14.1;categorica exclusiva;Var0192;q13_p1;;(   ) Sim    (   ) Nï¿½o   (   ) Nï¿½o lembra;Relacionado na coluna C
1;14.1.1;Nao ha;Var0193;;;Se sim, qual foi o curso?;Relacionado na coluna C
1;14.1.1.1;categorica variada;Var0194;q13_p2_r1;;a.      (   ) Organizaï¿½ï¿½o, associativismo e cooperativismo;Relacionado na coluna C
1;14.1.1.2;categorica variada;Var0195;q13_p2_r2;;b.      (   ) Comercializaï¿½ï¿½o e acesso ao mercado;Relacionado na coluna C
1;14.1.1.3;categorica variada;Var0196;q13_p2_r3;;c.       (   ) Gerenciamento de projetos;Relacionado na coluna C
1;14.1.1.4;categorica variada;Var0197;q13_p2_r4;;d.      (   ) Educaï¿½ï¿½o ambiental;Relacionado na coluna C
1;14.1.1.5;categorica variada;Var0198;q13_p2_r5;;e.      (   ) Seguranï¾a no trabalho da pesca;Relacionado na coluna C
1;14.1.1.6;categorica variada;Var0199;q13_p2_r6;;f.        (   ) T_cnicas de pesca;Relacionado na coluna C
1;14.1.1.7;categorica variada;Var0200;q13_p2_r7;;g.      (   ) Manejo do pescado;Relacionado na coluna C
1;14.1.1.8;categorica variada;Var0201;q13_p2_r8;;h.      (   ) Manutenï¿½ï¿½o de embarcaï¿½ï¿½o;Relacionado na coluna C
1;14.1.1.9;categorica variada;Var0202;q13_p2_r9;;i.        (   ) Confecï¿½ï¿½o de apetrechos de pesca;Relacionado na coluna C
1;14.1.1.10;categorica variada;Var0203;q13_p2_r10;;j.        (   ) Manejo de produtos extrativistas;Relacionado na coluna C
1;14.1.1.11;categorica variada;Var0204;q13_p2_r11;;k.       (   ) Produï¿½ï¿½o agrecola;Relacionado na coluna C
1;14.1.1.12;categorica variada;Var0205;q13_p2_r12;;l. (   ) Outros. ;Relacionado na coluna C
1;14.1.1.12.1;Textual;Var0206;q13_p2_r13;;Quais?;
1;15;Nao ha;Var0207;;;Quais cursos vocï¾ acha que poderiam ser realizados na comunidade?;Relacionado na coluna C
1;15.1;categorica variada;Var0208;q14_p1_r1;;a.      (   ) Organizaï¿½ï¿½o, associativismo e cooperativismo;Relacionado na coluna C
1;15.2;categorica variada;Var0209;q14_p1_r2;;b.      (   ) Comercializaï¿½ï¿½o e acesso ao mercado;Relacionado na coluna C
1;15.3;categorica variada;Var0210;q14_p1_r3;;c.       (   ) Gerenciamento de projetos;Relacionado na coluna C
1;15.4;categorica variada;Var0211;q14_p1_r4;;d.      (   ) Educaï¿½ï¿½o ambiental;Relacionado na coluna C
1;15.5;categorica variada;Var0212;q14_p1_r5;;e.      (   ) Seguranï¾a no trabalho da pesca;Relacionado na coluna C
1;15.6;categorica variada;Var0213;q14_p1_r6;;f.        (   ) T_cnicas de pesca;Relacionado na coluna C
1;15.7;categorica variada;Var0214;q14_p1_r7;;g.      (   ) Manejo do pescado;Relacionado na coluna C
1;15.8;categorica variada;Var0215;q14_p1_r8;;h.      (   ) Manutenï¿½ï¿½o de embarcaï¿½ï¿½o;Relacionado na coluna C
1;15.9;categorica variada;Var0216;q14_p1_r9;;i.        (   ) Confecï¿½ï¿½o de apetrechos de pesca;Relacionado na coluna C
1;15.10;categorica variada;Var0217;q14_p1_r10;;j.        (   ) Manejo de produtos extrativistas;Relacionado na coluna C
1;15.11;categorica variada;Var0218;q14_p1_r11;;k.       (   ) Produï¿½ï¿½o agrecola;Relacionado na coluna C
1;15.12;categorica variada;Var0219;q14_p1_r12;;l. (   ) Outros.;Relacionado na coluna C
1;15.12.1;Textual;Var0220;q14_p1_r13;;Quais?;
1;16;Nao ha;Var0221;;;Quais sï¿½o os principais problemas que atingem a comunidade hoje? ;Relacionado na coluna C
1;16.1;categorica variada;Var0222;q15_p1_r1;;a.      (   ) Falta de energia el_trica;Relacionado na coluna C
1;16.2;categorica variada;Var0223;q15_p1_r2;;b.      (   ) Energia el_trica de ma qualidade;Relacionado na coluna C
1;16.3;categorica variada;Var0224;q15_p1_r3;;c.       (   ) Falta de distribuiï¿½ï¿½o de agua;Relacionado na coluna C
1;16.4;categorica variada;Var0225;q15_p1_r4;;d.      (   ) ï¾gua de ma qualidade;Relacionado na coluna C
1;16.5;categorica variada;Var0226;q15_p1_r5;;e.      (   ) Falta de posto de saï¿½de;Relacionado na coluna C
1;16.6;categorica variada;Var0227;q15_p1_r6;;f.        (   ) Ma qualidade no atendimento de saï¿½de;Relacionado na coluna C
1;16.7;categorica variada;Var0228;q15_p1_r7;;g.      (   ) Lixo;Relacionado na coluna C
1;16.8;categorica variada;Var0229;q15_p1_r8;;h.      (   ) Violï¾ncia;Relacionado na coluna C
1;16.9;categorica variada;Var0230;q15_p1_r9;;i.        (   ) Conflitos entre moradores;Relacionado na coluna C
1;16.10;categorica variada;Var0231;q15_p1_r10;;j.        (   ) Falta de oportunidades de emprego;Relacionado na coluna C
1;16.11;categorica variada;Var0232;q15_p1_r11;;k.       (   ) Falta de escola;Relacionado na coluna C
1;16.12;categorica variada;Var0233;q15_p1_r12;;l.        (   ) Falta de transporte escolar;Relacionado na coluna C
1;16.13;categorica variada;Var0234;q15_p1_r13;;m.    (   ) Falta de estradas de acesso;Relacionado na coluna C
1;16.14;categorica variada;Var0235;q15_p1_r14;;n.      (   ) Falta de trapiche;Relacionado na coluna C
1;16.15;categorica variada;Var0236;q15_p1_r15;;o. (   ) Outros.;Relacionado na coluna C
1;16.15.1;Textual;Var0237;q15_p1_r16;;Quais?;
2;1;Nao ha;Var0238;;;Qual _ a sua principal ocupaï¿½ï¿½o no momento? ;Relacionado na coluna C
2;1.1;categorica variada;Var0239;q16_p1_r1;;a.      (   ) Pescador(a);Relacionado na coluna C
2;1.2;categorica variada;Var0240;q16_p1_r2;;b.      (   ) Pescador(a) de camarï¿½o / caranguejo [Se pescador de camarï¿½o/caranguejo, responder todo o questionario. Se nï¿½o, responder apenas os blocos 1 a 4];Relacionado na coluna C
2;1.3;categorica variada;Var0241;q16_p1_r3;;c.       (   ) Agricultor(a) familiar / Trabalhador(a) rural ;Relacionado na coluna C
2;1.4;categorica variada;Var0242;q16_p1_r4;;d.      (   ) Extrativista - Aï¾ae;Relacionado na coluna C
2;1.5;categorica variada;Var0243;q16_p1_r5;;e.      (   ) Extrativista (castanha, castanha de andiroba, buriti, pracaxi, bacaba, tapereba, etc.);Relacionado na coluna C
2;1.6;categorica variada;Var0244;q16_p1_r6;;f.        (   ) Criador(a) de gado;Relacionado na coluna C
2;1.7;categorica variada;Var0245;q16_p1_r7;;g.      (   ) Criador de animais (pato, galinha, porco, boi);Relacionado na coluna C
2;1.8;categorica variada;Var0246;q16_p1_r8;;h.      (   ) Artesï¿½o / Artesï¿½;Relacionado na coluna C
2;1.9;categorica variada;Var0247;q16_p1_r9;;i.        (   ) Dona de casa ;Relacionado na coluna C
2;1.10;categorica variada;Var0248;q16_p1_r10;;j.        (   ) Estudante ;Relacionado na coluna C
2;1.11;categorica variada;Var0249;q16_p1_r11;;k.       (   ) Professor(a);Relacionado na coluna C
2;1.12;categorica variada;Var0250;q16_p1_r12;;l.        (   ) Aposentado(a) ;Relacionado na coluna C
